Locus,CDS,ProteinID,uniprot_id,Gene,Mean.tpm
b3920,lcl|NC_000913.3_cds_NP_418355.1_3849,NP_418355.1,P32160,yiiQ,16.489996967859025
b3921,lcl|NC_000913.3_cds_NP_418356.1_3850,NP_418356.1,P0AF34,yiiR,20.274614669581275
b3922,lcl|NC_000913.3_cds_NP_418357.1_3851,NP_418357.1,P32162,yiiS,63.69065865572441
b3923,lcl|NC_000913.3_cds_NP_418358.1_3852,NP_418358.1,P0AAB8,uspD,53.33263541210016
b3924,lcl|NC_000913.3_cds_NP_418359.1_3853,NP_418359.1,P28861,fpr,40.51592279585892
b3925,lcl|NC_000913.3_cds_NP_418360.1_3854,NP_418360.1,P0A9C9,glpX,94.02616657080095
b3926,lcl|NC_000913.3_cds_NP_418361.1_3855,NP_418361.1,P0A6F3,glpK,17.497999885701216
b3928,lcl|NC_000913.3_cds_NP_418363.1_3857,NP_418363.1,P0AF36,zapB,2179.8263898760365
b3929,lcl|NC_000913.3_cds_NP_418364.1_3858,NP_418364.1,P0A8R0,rraA,248.30157067566043
b3930,lcl|NC_000913.3_cds_NP_418365.1_3859,NP_418365.1,P32166,menA,42.04759208325729
b3931,lcl|NC_000913.3_cds_NP_418366.1_3860,NP_418366.1,P0A6H5,hslU,472.7185843607165
b3932,lcl|NC_000913.3_cds_NP_418367.1_3861,NP_418367.1,P0A7B8,hslV,373.15230134624676
b3933,lcl|NC_000913.3_cds_NP_418368.1_3862,NP_418368.1,P29131,ftsN,50.34520831221181
b3934,lcl|NC_000913.3_cds_NP_418369.1_3863,NP_418369.1,P0ACN7,cytR,19.820191724602463
b3935,lcl|NC_000913.3_cds_NP_418370.1_3864,NP_418370.1,P17888,priA,6.663332499583073
b3936,lcl|NC_000913.3_cds_NP_418371.1_3865,NP_418371.1,P0A7M9,rpmE,10105.007230081514
b3938,lcl|NC_000913.3_cds_NP_418373.1_3867,NP_418373.1,P0A8U6,metJ,286.34615415611927
b3939,lcl|NC_000913.3_cds_NP_418374.1_3868,NP_418374.1,P00935,metB,9.758585963140355
b3940,lcl|NC_000913.3_cds_NP_418375.1_3869,NP_418375.1,P00562,metL,45.32990183091067
b3942,lcl|NC_000913.3_cds_NP_418377.1_3871,NP_418377.1,P13029,katG,179.45450676982162
b3955,lcl|NC_000913.3_cds_NP_418390.1_3883,NP_418390.1,P0CB39,eptC,73.89972936350988
b3956,lcl|NC_000913.3_cds_NP_418391.1_3884,NP_418391.1,P00864,ppc,155.8309981999731
b3957,lcl|NC_000913.3_cds_NP_418392.1_3885,NP_418392.1,P23908,argE,22.215310036098984
b3960,lcl|NC_000913.3_cds_NP_418395.1_3888,NP_418395.1,P11447,argH,23.019991311901055
b3961,lcl|NC_000913.3_cds_NP_418396.1_3889,NP_418396.1,P0ACQ4,oxyR,118.45978220476354
b3962,lcl|NC_000913.3_cds_NP_418397.2_3890,NP_418397.2,P27306,sthA,41.84734161210242
b3963,lcl|NC_000913.3_cds_NP_418398.3_3891,NP_418398.3,P0ACU5,fabR,65.17392116483403
b3964,lcl|NC_000913.3_cds_NP_418399.1_3892,NP_418399.1,P0AF40,yijD,112.61642864165071
b3965,lcl|NC_000913.3_cds_NP_418400.1_3893,NP_418400.1,P23003,trmA,87.78029391611763
b3966,lcl|NC_000913.3_cds_NP_418401.1_3894,NP_418401.1,P06129,btuB,119.71570490123676
b3967,lcl|NC_000913.3_cds_NP_418402.2_3895,NP_418402.2,P22634,murI,54.54979376679622
b3972,lcl|NC_000913.3_cds_NP_418403.1_3896,NP_418403.1,P08373,murB,63.29802524565829
b3973,lcl|NC_000913.3_cds_NP_418404.1_3897,NP_418404.1,P06709,birA,35.03712316957544
b3974,lcl|NC_000913.3_cds_NP_418405.1_3898,NP_418405.1,P0A6I3,coaA,68.29816981442472
b3980,lcl|NC_000913.3_cds_NP_418407.1_3899,NP_418407.1,P0CE48,tufB,25657.51424203056
b3981,lcl|NC_000913.3_cds_NP_418408.1_3900,NP_418408.1,P0AG96,secE,686.4643326495558
b3982,lcl|NC_000913.3_cds_NP_418409.1_3901,NP_418409.1,P0AFG0,nusG,1069.0583707169592
b3983,lcl|NC_000913.3_cds_NP_418410.1_3902,NP_418410.1,P0A7J7,rplK,10240.870861894498
b3984,lcl|NC_000913.3_cds_NP_418411.1_3903,NP_418411.1,P0A7L0,rplA,8523.35784066351
b3985,lcl|NC_000913.3_cds_NP_418412.1_3904,NP_418412.1,P0A7J3,rplJ,6934.539710031223
b3986,lcl|NC_000913.3_cds_NP_418413.1_3905,NP_418413.1,P0A7K2,rplL,20829.98915842252
b3987,lcl|NC_000913.3_cds_NP_418414.1_3906,NP_418414.1,P0A8V2,rpoB,833.3349146651666
b3988,lcl|NC_000913.3_cds_NP_418415.1_3907,NP_418415.1,P0A8T7,rpoC,609.9910737051815
b3995,lcl|NC_000913.3_cds_NP_418423.1_3915,NP_418423.1,P0AFX4,rsd,29.32848444771738
b3997,lcl|NC_000913.3_cds_NP_418425.1_3917,NP_418425.1,P29680,hemE,129.41985937250894
b3998,lcl|NC_000913.3_cds_NP_418426.2_3918,NP_418426.2,P68739,nfi,18.246643526961336
b3999,lcl|NC_000913.3_cds_NP_418427.1_3919,NP_418427.1,P32680,yjaG,101.82146139198743
b4000,lcl|NC_000913.3_cds_NP_418428.1_3920,NP_418428.1,P0ACF0,hupA,5827.5110913665385
b4001,lcl|NC_000913.3_cds_NP_418429.1_3921,NP_418429.1,P32681,yjaH,29.931588664820314
b4005,lcl|NC_000913.3_cds_NP_418433.1_3925,NP_418433.1,P15640,purD,65.34584914131882
b4006,lcl|NC_000913.3_cds_NP_418434.1_3926,NP_418434.1,P15639,purH,99.63809512430481
b4014,lcl|NC_000913.3_cds_NP_418438.1_3930,NP_418438.1,P08997,aceB,40.27046063804087
b4015,lcl|NC_000913.3_cds_NP_418439.1_3931,NP_418439.1,P0A9G6,aceA,75.19674195069888
b4018,lcl|NC_000913.3_cds_NP_418442.2_3934,NP_418442.2,P16528,iclR,26.284976697726027
b4019,lcl|NC_000913.3_cds_NP_418443.1_3935,NP_418443.1,P13009,metH,21.934219840240505
b4020,lcl|NC_000913.3_cds_NP_418444.1_3936,NP_418444.1,P0AF43,yjbB,7.541883053985923
b4021,lcl|NC_000913.3_cds_NP_418445.1_3937,NP_418445.1,P0A7C6,pepE,48.81311299230977
b4022,lcl|NC_000913.3_cds_NP_418446.1_3938,NP_418446.1,P32684,rluF,40.546269865426595
b4024,lcl|NC_000913.3_cds_NP_418448.1_3940,NP_418448.1,P08660,lysC,28.982063418604277
b4025,lcl|NC_000913.3_cds_NP_418449.1_3941,NP_418449.1,P0A6T1,pgi,536.1291821939928
b4034,lcl|NC_000913.3_cds_NP_418458.1_3951,NP_418458.1,P0AEX9,malE,45.92548312211861
b4036,lcl|NC_000913.3_cds_NP_418460.1_3953,NP_418460.1,P02943,lamB,12.819516371532902
b4037,lcl|NC_000913.3_cds_NP_418461.1_3954,NP_418461.1,P03841,malM,10.93069073755177
b4039,lcl|NC_000913.3_cds_NP_418463.4_3955,NP_418463.4,P26602,ubiC,29.823815986556784
b4040,lcl|NC_000913.3_cds_NP_418464.1_3956,NP_418464.1,P0AGK1,ubiA,57.44118731363409
b4041,lcl|NC_000913.3_cds_NP_418465.4_3957,NP_418465.4,P0A7A7,plsB,76.23424427381697
b4042,lcl|NC_000913.3_cds_NP_418466.1_3958,NP_418466.1,P0ABN1,dgkA,82.58329128825034
b4043,lcl|NC_000913.3_cds_NP_418467.1_3959,NP_418467.1,P0A7C2,lexA,199.13563217063887
b4044,lcl|NC_000913.3_cds_NP_418468.3_3960,NP_418468.3,P28303,dinF,6.694774081326419
b4046,lcl|NC_000913.3_cds_NP_418470.4_3962,NP_418470.4,P0AC51,zur,33.393412524029344
b4049,lcl|NC_000913.3_cds_NP_418473.3_3965,NP_418473.3,P32695,dusA,71.5632587296023
b4051,lcl|NC_000913.3_cds_NP_418475.1_3967,NP_418475.1,P28304,qorA,17.026450011673017
b4052,lcl|NC_000913.3_cds_NP_418476.1_3968,NP_418476.1,P0ACB0,dnaB,50.32613635080682
b4053,lcl|NC_000913.3_cds_NP_418477.1_3969,NP_418477.1,P0A6B4,alr,34.49463726436328
b4054,lcl|NC_000913.3_cds_NP_418478.1_3970,NP_418478.1,P04693,tyrB,83.33366666600001
b4055,lcl|NC_000913.3_cds_NP_418479.1_3972,NP_418479.1,P0AE22,aphA,30.01133119340093
b4057,lcl|NC_000913.3_cds_NP_418481.1_3974,NP_418481.1,P0AF50,yjbR,40.5046910863421
b4058,lcl|NC_000913.3_cds_NP_418482.1_3975,NP_418482.1,P0A698,uvrA,32.34130485926628
b4059,lcl|NC_000913.3_cds_NP_418483.1_3976,NP_418483.1,P0AGE0,ssb,1170.9334481515173
b4062,lcl|NC_000913.3_cds_NP_418486.1_3979,NP_418486.1,P0A9E2,soxS,64.07526823978189
b4064,lcl|NC_000913.3_cds_NP_418488.1_3981,NP_418488.1,P0AF52,ghxP,85.25068914677469
b4065,lcl|NC_000913.3_cds_NP_418489.1_3982,NP_418489.1,P32703,yjcE,17.0578427709954
b4069,lcl|NC_000913.3_cds_NP_418493.1_3986,NP_418493.1,P27550,acs,6.719374970932937
b4077,lcl|NC_000913.3_cds_NP_418501.1_3995,NP_418501.1,P21345,gltP,93.04815957341664
b4078,lcl|NC_000913.3_cds_NP_418502.1_3996,NP_418502.1,P0AF56,yjcO,10.933434958877287
b4089,lcl|NC_000913.3_cds_NP_418513.4_4008,NP_418513.4,P0ACS7,alsR,21.733384458017575
b4108,lcl|NC_000913.3_cds_NP_418532.1_4025,NP_418532.1,P0AFJ1,yjdM,498.55661664448894
b4111,lcl|NC_000913.3_cds_NP_418535.1_4028,NP_418535.1,P0C0L7,proP,46.604184361492685
b4112,lcl|NC_000913.3_cds_NP_418536.1_4030,NP_418536.1,P30844,basS,14.008568806269968
b4113,lcl|NC_000913.3_cds_NP_418537.1_4031,NP_418537.1,P30843,basR,60.48751937383447
b4114,lcl|NC_000913.3_cds_NP_418538.2_4032,NP_418538.2,P30845,eptA,21.512786895239774
b4122,lcl|NC_000913.3_cds_NP_418546.1_4040,NP_418546.1,P14407,fumB,15.448300877442799
b4124,lcl|NC_000913.3_cds_NP_418548.1_4042,NP_418548.1,P0AD01,dcuR,17.70875489694292
b4129,lcl|NC_000913.3_cds_NP_418553.1_4048,NP_418553.1,P0A8N5,lysU,111.46730462337379
b4135,lcl|NC_000913.3_cds_NP_418558.2_4053,NP_418558.2,P0ACU7,yjdC,24.699190270128298
b4136,lcl|NC_000913.3_cds_NP_418559.1_4054,NP_418559.1,P36655,dsbD,18.614510468986285
b4138,lcl|NC_000913.3_cds_NP_418561.1_4056,NP_418561.1,P0ABN5,dcuA,73.96485651983653
b4139,lcl|NC_000913.3_cds_NP_418562.4_4057,NP_418562.4,P0AC38,aspA,120.05136400724477
b4140,lcl|NC_000913.3_cds_NP_418564.2_4058,NP_418564.2,P37147,fxsA,32.46983215232256
b4142,lcl|NC_000913.3_cds_NP_418566.1_4060,NP_418566.1,P0A6F9,groS,3002.0753071833506
b4143,lcl|NC_000913.3_cds_NP_418567.1_4061,NP_418567.1,P0A6F5,groL,3110.7469906760357
b4144,lcl|NC_000913.3_cds_NP_418568.2_4062,NP_418568.2,P0AF70,yjeI,407.5549042767122
b4146,lcl|NC_000913.3_cds_NP_418570.1_4064,NP_418570.1,P39280,epmB,37.93889824441402
b4147,lcl|NC_000913.3_cds_NP_418571.1_4065,NP_418571.1,P0A6N4,efp,2882.5111083914317
b4150,lcl|NC_000913.3_cds_NP_418574.1_4070,NP_418574.1,P00811,ampC,24.34666301569889
b4151,lcl|NC_000913.3_cds_NP_418575.1_4071,NP_418575.1,P0A8Q3,frdD,85.93485905032955
b4152,lcl|NC_000913.3_cds_NP_418576.1_4072,NP_418576.1,P0A8Q0,frdC,74.5224798299144
b4153,lcl|NC_000913.3_cds_NP_418577.1_4073,NP_418577.1,P0AC47,frdB,82.87490573146977
b4154,lcl|NC_000913.3_cds_NP_418578.1_4074,NP_418578.1,P00363,frdA,85.75109328749112
b4155,lcl|NC_000913.3_cds_NP_418579.2_4075,NP_418579.2,P0A8N7,epmA,68.2326168338867
b4159,lcl|NC_000913.3_cds_NP_418583.1_4079,NP_418583.1,P39285,mscM,6.440496875241847
b4160,lcl|NC_000913.3_cds_NP_418584.1_4080,NP_418584.1,P0A8K1,psd,88.53812738024227
b4161,lcl|NC_000913.3_cds_NP_418585.4_4081,NP_418585.4,P39286,rsgA,82.57747876994061
b4162,lcl|NC_000913.3_cds_NP_418586.4_4082,NP_418586.4,P0A784,orn,217.0790639375433
b4167,lcl|NC_000913.3_cds_NP_418588.1_4085,NP_418588.1,P31806,nnr,7.95989949685296
b4168,lcl|NC_000913.3_cds_NP_418589.1_4086,NP_418589.1,P0AF67,tsaE,60.71869563816405
b4169,lcl|NC_000913.3_cds_NP_418590.1_4087,NP_418590.1,P26365,amiB,19.399742266329206
b4170,lcl|NC_000913.3_cds_NP_418591.1_4088,NP_418591.1,P23367,mutL,8.948742928478836
b4171,lcl|NC_000913.3_cds_NP_418592.1_4089,NP_418592.1,P16384,miaA,28.46260704854705
b4172,lcl|NC_000913.3_cds_NP_418593.1_4090,NP_418593.1,P0A6X3,hfq,2190.2187790264234
b4173,lcl|NC_000913.3_cds_NP_418594.1_4091,NP_418594.1,P25519,hflX,46.91652161019613
b4174,lcl|NC_000913.3_cds_NP_418595.1_4092,NP_418595.1,P0ABC7,hflK,219.59815572996064
b4175,lcl|NC_000913.3_cds_NP_418596.1_4093,NP_418596.1,P0ABC3,hflC,165.65642154773238
b4177,lcl|NC_000913.3_cds_NP_418598.1_4095,NP_418598.1,P0A7D4,purA,738.2475533315367
b4178,lcl|NC_000913.3_cds_NP_418599.1_4096,NP_418599.1,P0AF63,nsrR,39.729334250651625
b4179,lcl|NC_000913.3_cds_NP_418600.4_4097,NP_418600.4,P21499,rnr,65.22261877600435
b4180,lcl|NC_000913.3_cds_NP_418601.1_4098,NP_418601.1,P63177,rlmB,118.3425536313967
b4190,lcl|NC_000913.3_cds_NP_418611.1_4108,NP_418611.1,P39298,yjfP,14.17603611733548
b4191,lcl|NC_000913.3_cds_NP_418612.1_4109,NP_418612.1,P0A9W0,ulaR,32.634337744161435
b4192,lcl|NC_000913.3_cds_NP_418613.2_4110,NP_418613.2,P39300,ulaG,10.548933595392475
b4200,lcl|NC_000913.3_cds_NP_418621.5_4118,NP_418621.5,P02358,rpsF,9502.248602304604
b4201,lcl|NC_000913.3_cds_NP_418622.1_4119,NP_418622.1,P07013,priB,549.2427787417872
b4202,lcl|NC_000913.3_cds_NP_418623.1_4120,NP_418623.1,P0A7T7,rpsR,8518.32215873526
b4203,lcl|NC_000913.3_cds_NP_418624.1_4121,NP_418624.1,P0A7R1,rplI,5996.769537842855
b4206,lcl|NC_000913.3_cds_NP_418627.4_4123,NP_418627.4,P39310,ytfB,41.50421665325102
b4207,lcl|NC_000913.3_cds_NP_418628.4_4124,NP_418628.4,P0A9L3,fklB,511.4608293897004
b4208,lcl|NC_000913.3_cds_NP_418629.1_4125,NP_418629.1,P0AAE0,cycA,52.46770435229658
b4211,lcl|NC_000913.3_cds_NP_418632.1_4128,NP_418632.1,P39315,qorB,15.888675212238432
b4213,lcl|NC_000913.3_cds_NP_418634.1_4130,NP_418634.1,P08331,cpdB,26.94772717688823
b4214,lcl|NC_000913.3_cds_NP_418635.1_4131,NP_418635.1,P22255,cysQ,70.43209495677382
b4216,lcl|NC_000913.3_cds_NP_418637.1_4133,NP_418637.1,P39187,ytfJ,20.546775902802853
b4217,lcl|NC_000913.3_cds_NP_418638.2_4134,NP_418638.2,P0ADE2,ytfK,210.9976303184469
b4218,lcl|NC_000913.3_cds_NP_418639.1_4135,NP_418639.1,P0AE45,paeA,13.24990566004151
b4219,lcl|NC_000913.3_cds_NP_418640.1_4136,NP_418640.1,P0A744,msrA,37.034713445630985
b4220,lcl|NC_000913.3_cds_NP_418641.1_4137,NP_418641.1,P0ADE4,tamA,13.82389236069205
b4221,lcl|NC_000913.3_cds_NP_418642.1_4138,NP_418642.1,P39321,tamB,7.6341338735969275
b4222,lcl|NC_000913.3_cds_NP_418643.1_4139,NP_418643.1,P0AE48,ytfP,108.29219731818173
b4226,lcl|NC_000913.3_cds_NP_418647.1_4142,NP_418647.1,P0A7A9,ppa,4734.4060155419675
b4232,lcl|NC_000913.3_cds_NP_418653.1_4147,NP_418653.1,P0A993,fbp,307.3808061672037
b4233,lcl|NC_000913.3_cds_NP_418654.1_4148,NP_418654.1,P37773,mpl,150.35551203730452
b4234,lcl|NC_000913.3_cds_NP_418655.1_4149,NP_418655.1,P0A8X0,yjgA,219.29847240690026
b4235,lcl|NC_000913.3_cds_NP_418656.1_4150,NP_418656.1,P0AFK0,tldE,130.38282095429597
b4238,lcl|NC_000913.3_cds_NP_418659.1_4152,NP_418659.1,P28903,nrdD,63.153701395880155
b4241,lcl|NC_000913.3_cds_NP_418662.1_4155,NP_418662.1,P36673,treR,18.1196026446498
b4242,lcl|NC_000913.3_cds_NP_418663.1_4157,NP_418663.1,P0ABB8,mgtA,28.676819907374668
b4243,lcl|NC_000913.3_cds_NP_418664.2_4158,NP_418664.2,P0AF93,ridA,797.819979694668
b4244,lcl|NC_000913.3_cds_NP_418665.1_4159,NP_418665.1,P0A7F3,pyrI,70.45693720280491
b4245,lcl|NC_000913.3_cds_NP_418666.1_4160,NP_418666.1,P0A786,pyrB,67.14983246442237
b4251,lcl|NC_000913.3_cds_NP_418672.4_4164,NP_418672.4,P39334,bdcR,39.77461502013565
b4252,lcl|NC_000913.3_cds_NP_418673.4_4165,NP_418673.4,P0AF96,tabA,107.54110841905994
b4255,lcl|NC_000913.3_cds_NP_418676.1_4168,NP_418676.1,P0AF90,rraB,619.8599196592726
b4258,lcl|NC_000913.3_cds_NP_418679.1_4171,NP_418679.1,P07118,valS,385.0803552506932
b4259,lcl|NC_000913.3_cds_NP_418680.1_4172,NP_418680.1,P28905,holC,21.94652592097437
b4261,lcl|NC_000913.3_cds_NP_418682.1_4176,NP_418682.1,P0AF98,lptF,44.70123040812188
b4262,lcl|NC_000913.3_cds_NP_418683.4_4177,NP_418683.4,P0ADC6,lptG,32.06945587315133
b4263,lcl|NC_000913.3_cds_NP_418684.1_4178,NP_418684.1,P39342,yjgR,5.639148871948674
b4278,lcl|NC_000913.3_cds_NP_418698.1_4188,NP_418698.1,P03835,insG,10.561723344227492
b4280,lcl|NC_000913.3_cds_NP_418700.2_4190,NP_418700.2,P39353,nanY,11.224972160321824
b4284,lcl|NC_000913.3_cds_NP_418704.1_4193,NP_418704.1,P0CF90,insI3,12.397177098033243
b4295,lcl|NC_000913.3_cds_NP_418715.2_4203,NP_418715.2,P39356,yjhU,45.91513911554661
b4312,lcl|NC_000913.3_cds_NP_418732.1_4222,NP_418732.1,P0ADH5,fimB,49.33659899101274
b4314,lcl|NC_000913.3_cds_NP_418734.1_4224,NP_418734.1,P04128,fimA,770.299681942035
b4322,lcl|NC_000913.3_cds_NP_418742.1_4232,NP_418742.1,P24215,uxuA,28.9937924390722
b4323,lcl|NC_000913.3_cds_NP_418743.1_4233,NP_418743.1,P39160,uxuB,15.792086625902229
b4324,lcl|NC_000913.3_cds_NP_418744.1_4234,NP_418744.1,P39161,uxuR,35.29773363829468
b4328,lcl|NC_000913.3_cds_NP_418748.1_4241,NP_418748.1,P39377,iadA,84.72248815987402
b4346,lcl|NC_000913.3_cds_NP_418766.4_4257,NP_418766.4,P15005,mcrB,33.12763197090911
b4348,lcl|NC_000913.3_cds_NP_418768.1_4260,NP_418768.1,P05719,hsdS,28.334078421575672
b4349,lcl|NC_000913.3_cds_NP_418769.1_4261,NP_418769.1,P08957,hsdM,104.94989280604344
b4350,lcl|NC_000913.3_cds_NP_418770.2_4262,NP_418770.2,P08956,hsdR,21.28802480269131
b4351,lcl|NC_000913.3_cds_NP_418771.1_4263,NP_418771.1,P24202,mrr,38.103280698648504
b4352,lcl|NC_000913.3_cds_NP_418772.4_4264,NP_418772.4,P24203,yjiA,42.63707307027536
b4353,lcl|NC_000913.3_cds_NP_418773.1_4265,NP_418773.1,P0ADC8,yjiX,32.84996194822758
b4354,lcl|NC_000913.3_cds_NP_418774.2_4266,NP_418774.2,P39396,btsT,313.58565018189216
b4359,lcl|NC_000913.3_cds_NP_418779.2_4271,NP_418779.2,P39401,opgB,26.0038458694094
b4360,lcl|NC_000913.3_cds_NP_418780.2_4272,NP_418780.2,P18390,yjjA,79.4468375707932
b4361,lcl|NC_000913.3_cds_NP_418781.1_4273,NP_418781.1,P0AEF0,dnaC,24.9575639836904
b4362,lcl|NC_000913.3_cds_NP_418782.1_4274,NP_418782.1,P0A8J2,dnaT,28.609788534695596
b4371,lcl|NC_000913.3_cds_NP_418788.1_4281,NP_418788.1,P39406,rsmC,126.7958201203809
b4372,lcl|NC_000913.3_cds_NP_418789.1_4282,NP_418789.1,P28632,holD,21.340103092534484
b4373,lcl|NC_000913.3_cds_NP_418790.1_4283,NP_418790.1,P0A944,rimI,30.832126102492502
b4374,lcl|NC_000913.3_cds_NP_418791.1_4284,NP_418791.1,P0A8Y1,yjjG,44.41114724931118
b4375,lcl|NC_000913.3_cds_NP_418792.1_4285,NP_418792.1,P0A7I4,prfC,345.2979003701005
b4376,lcl|NC_000913.3_cds_NP_418793.1_4286,NP_418793.1,P0AFH8,osmY,49.26763643610277
b4377,lcl|NC_000913.3_cds_NP_418794.1_4288,NP_418794.1,P39407,yjjU,8.73269717784832
b4381,lcl|NC_000913.3_cds_NP_418798.1_4292,NP_418798.1,P0A6L0,deoC,101.29353385088304
b4382,lcl|NC_000913.3_cds_NP_418799.1_4293,NP_418799.1,P07650,deoA,19.035230495058375
b4383,lcl|NC_000913.3_cds_NP_418800.1_4294,NP_418800.1,P0A6K6,deoB,124.69346414307363
b4384,lcl|NC_000913.3_cds_NP_418801.1_4295,NP_418801.1,P0ABP8,deoD,677.4756822204029
b4385,lcl|NC_000913.3_cds_NP_418802.1_4296,NP_418802.1,P39410,yjjJ,9.684523736353793
b4386,lcl|NC_000913.3_cds_NP_418803.1_4297,NP_418803.1,P32099,lplA,24.00624918640977
b4388,lcl|NC_000913.3_cds_NP_418805.1_4299,NP_418805.1,P0AGB0,serB,50.834633863144916
b4389,lcl|NC_000913.3_cds_NP_418806.1_4300,NP_418806.1,P24554,radA,28.02998394576779
b4390,lcl|NC_000913.3_cds_NP_418807.4_4301,NP_418807.4,P27278,nadR,24.984995497297977
b4391,lcl|NC_000913.3_cds_NP_418808.1_4302,NP_418808.1,P0A9W3,ettA,467.6092813450133
b4392,lcl|NC_000913.3_cds_NP_418809.4_4303,NP_418809.4,P0AGC3,slt,14.505860884483898
b4393,lcl|NC_000913.3_cds_NP_418810.1_4304,NP_418810.1,P0A881,trpR,62.85411681027738
b4394,lcl|NC_000913.3_cds_NP_418811.2_4305,NP_418811.2,P39411,yjjX,61.016145404310834
b4395,lcl|NC_000913.3_cds_NP_418812.1_4306,NP_418812.1,P0A7A2,ytjC,116.30717948604894
b4396,lcl|NC_000913.3_cds_NP_418813.1_4307,NP_418813.1,P0ACI0,rob,109.25255145762048
b4397,lcl|NC_000913.3_cds_NP_418814.1_4308,NP_418814.1,P0AE91,creA,104.2257165962413
b4401,lcl|NC_000913.3_cds_NP_418818.1_4312,NP_418818.1,P0A9Q1,arcA,528.6358671145953
b4403,lcl|NC_000913.3_cds_NP_418820.1_4315,NP_418820.1,P37005,yjtD,38.132663164274256
b4595,lcl|NC_000913.3_cds_YP_001165316.1_1227,YP_001165316.1,A5A613,yciY,119.42336454814864
b4602,lcl|NC_000913.3_cds_YP_001165321.1_1651,YP_001165321.1,A5A618,cydH,461.8403403774943
b4606,lcl|NC_000913.3_cds_YP_001165325.1_2447,YP_001165325.1,A5A621,ypfM,203.69801177232915
b4637,lcl|NC_000913.3_cds_YP_001491546.1_664,YP_001491546.1,A8DYP9,uof,80.31120718803821
b4675,lcl|NC_000913.3_cds_YP_002791243.1_1788,YP_002791243.1,C1P603,yoaJ,190.81173968076493
b4663,lcl|NC_000913.3_cds_YP_002791245.1_1902,YP_002791245.1,C1P605,azuC,381.13107981375657
b4678,lcl|NC_000913.3_cds_YP_002791246.1_1997,YP_002791246.1,C1P606,yoeI,921.605512136293
b4680,lcl|NC_000913.3_cds_YP_002791250.1_2359,YP_002791250.1,C1P610,ypdK,144.65517619497754
b4685,lcl|NC_000913.3_cds_YP_002791258.1_3107,YP_002791258.1,C1P618,yrbN,85.3
b4686,lcl|NC_000913.3_cds_YP_002791260.1_3797,YP_002791260.1,C1P620,yshB,250.44602212852166
b4705,lcl|NC_000913.3_cds_YP_009029995.1_792,YP_009029995.1,P0DKB3,mntS,58.47221562417484
b0056,lcl|NC_000913.3_cds_YP_009518734.1_56,YP_009518734.1,P39220,yabP,11.614645926587688
b4728,lcl|NC_000913.3_cds_YP_009518738.1_158,YP_009518738.1,P0DPM7,yadW,215.10962321569903
NA,NA,YP_009518748.1,NA,NA,27.824629377585598
b0470,lcl|NC_000913.3_cds_YP_009518751.1_462,YP_009518751.1,P06710,dnaX,26.85982129501237
b0484,lcl|NC_000913.3_cds_YP_009518752.1_477,YP_009518752.1,Q59385,copA,58.56816541432725
NA,NA,YP_009518817.1,NA,NA,99.04786721580632
b3643,lcl|NC_000913.3_cds_YP_009518822.1_3588,YP_009518822.1,P0CG19,rph,344.0862391901195
b4342,lcl|NC_000913.3_cds_YP_009518834.1_4255,YP_009518834.1,P39391,yjiT,15.036621961065588
b0077,lcl|NC_000913.3_cds_YP_025294.2_79,YP_025294.2,P00893,ilvI,9.65608616365865
b1246,lcl|NC_000913.3_cds_YP_025300.1_1223,YP_025300.1,P76027,oppD,268.1835565429022
b1641,lcl|NC_000913.3_cds_YP_025304.1_1634,YP_025304.1,P0A905,slyB,1935.1777308557475
b1647,lcl|NC_000913.3_cds_YP_025305.1_1640,YP_025305.1,P76187,ydhF,45.99956521533654
b1660,lcl|NC_000913.3_cds_YP_025306.1_1654,YP_025306.1,P37597,punC,30.85449724108302
b1663,lcl|NC_000913.3_cds_YP_025307.1_1657,YP_025307.1,P37340,mdtK,30.410524493997134
b1874,lcl|NC_000913.3_cds_YP_025309.2_1871,YP_025309.2,P67826,cutC,29.43874997346186
b4406,lcl|NC_000913.3_cds_YP_026160.1_192,YP_026160.1,P0A8K5,yaeP,68.32393431294774
b1831,lcl|NC_000913.3_cds_YP_026161.1_1827,YP_026161.1,P45577,proQ,581.6218015171028
b2000,lcl|NC_000913.3_cds_YP_026164.1_1980,YP_026164.1,P39180,flu,85.22687369603558
b2530,lcl|NC_000913.3_cds_YP_026169.1_2509,YP_026169.1,P0A6B7,iscS,412.8728617867731
b2557,lcl|NC_000913.3_cds_YP_026170.1_2537,YP_026170.1,P15254,purL,52.82726568733233
b4461,lcl|NC_000913.3_cds_YP_026171.3_2592,YP_026171.3,P37908,yfjD,7.489325737341114
b2616,lcl|NC_000913.3_cds_YP_026172.1_2595,YP_026172.1,P05824,recN,24.286827705569134
b2935,lcl|NC_000913.3_cds_YP_026188.1_2885,YP_026188.1,P27302,tktA,669.6389325599278
b4466,lcl|NC_000913.3_cds_YP_026189.1_2925,YP_026189.1,P0CK95,yghJ,68.625942616477
b4469,lcl|NC_000913.3_cds_YP_026196.1_2964,YP_026196.1,Q46861,ygiQ,52.22949358360657
b3088,lcl|NC_000913.3_cds_YP_026201.1_3037,YP_026201.1,P42601,alx,13.78695035169127
b4470,lcl|NC_000913.3_cds_YP_026202.1_3058,YP_026202.1,P42626,cyuA,26.615596931122916
b3114,lcl|NC_000913.3_cds_YP_026205.1_3062,YP_026205.1,P42632,tdcE,15.897484077677198
